train,all,nodiff,PPMI->compose,selectself,recall,0.809262546,0.291976875,-0.008980283,0.611584306
train,all,nodiff,PPMI->compose,selectself,precision,0.003298637,0.006326368,0.283840064,2.32E-60
train,all,nodiff,PPMI->compose,selectself,cosine,0.048134654,0.034952189,0.230269611,8.93E-40
train,left,nodiff,PPMI->compose,selectself,recall,0.702574863,0.384180862,-0.102330905,0.000128127
train,left,nodiff,PPMI->compose,selectself,precision,0.001400738,0.002160996,0.027760972,0.299966076
train,left,nodiff,PPMI->compose,selectself,cosine,0.044589924,0.041339634,0.02148581,0.422466431
train,right,nodiff,PPMI->compose,selectself,recall,0.891821308,0.146226457,0.124165265,1.22E-07
train,right,nodiff,PPMI->compose,selectself,precision,0.0047673,0.007901648,0.738781698,3.8577237539e-311
train,right,nodiff,PPMI->compose,selectself,cosine,0.050877693,0.028762998,0.481517906,2.36E-105
train,all,diff,compose->PPMI,selectself,recall,0.815622001,0.310110778,-0.017326256,0.327179095
train,all,diff,compose->PPMI,selectself,precision,0.016981269,0.031082093,0.165896427,3.51E-21
train,all,diff,compose->PPMI,selectself,cosine,0.139149091,0.122358051,0.102940195,5.33E-09
train,left,diff,compose->PPMI,selectself,recall,0.650323009,0.382150046,-0.10396851,9.96E-05
train,left,diff,compose->PPMI,selectself,precision,0.00129288,0.001978911,0.021917592,0.413201011
train,left,diff,compose->PPMI,selectself,cosine,0.042106644,0.03947677,0.017229637,0.520079128
train,right,diff,compose->PPMI,selectself,recall,0.943536299,0.141673406,0.216318634,1.52E-20
train,right,diff,compose->PPMI,selectself,precision,0.029121507,0.037051587,0.697424059,5.05E-263
train,right,diff,compose->PPMI,selectself,cosine,0.214244023,0.111464654,0.525716265,9.40E-129
train,all,nodiff,PPMI->compose,add,recall,0.863486739,0.297569603,-0.074445999,2.49E-05
train,all,nodiff,PPMI->compose,add,precision,0.002766707,0.003659836,0.260866152,6.15E-51
train,all,nodiff,PPMI->compose,add,cosine,0.086803951,0.05867655,0.231209391,4.27E-40
train,left,nodiff,PPMI->compose,add,recall,0.718953895,0.381913746,-0.104306458,9.45E-05
train,left,nodiff,PPMI->compose,add,precision,0.001415132,0.002161853,0.030713177,0.251471908
train,left,nodiff,PPMI->compose,add,cosine,0.063553162,0.057824319,0.072284881,0.006894413
train,right,nodiff,PPMI->compose,add,recall,0.975331445,0.124596627,0.14299039,1.06E-09
train,right,nodiff,PPMI->compose,add,precision,0.003812604,0.004199447,0.690447282,1.04E-255
train,right,nodiff,PPMI->compose,add,cosine,0.104796247,0.052703989,0.538728808,2.51E-136
train,all,diff,PPMI->compose,selectself,recall,0.784143156,0.301014276,-0.020370211,0.249328276
train,all,diff,PPMI->compose,selectself,precision,0.003248558,0.006315613,0.276624356,2.65E-57
train,all,diff,PPMI->compose,selectself,cosine,0.046938052,0.034142445,0.22710733,1.04E-38
train,left,diff,PPMI->compose,selectself,recall,0.650323009,0.382150046,-0.10396851,9.96E-05
train,left,diff,PPMI->compose,selectself,precision,0.00129288,0.001978911,0.021917592,0.413201011
train,left,diff,PPMI->compose,selectself,cosine,0.042106644,0.03947677,0.017229637,0.520079128
train,right,diff,PPMI->compose,selectself,recall,0.887697994,0.152102813,0.1547488,3.90E-11
train,right,diff,PPMI->compose,selectself,precision,0.004761932,0.007903959,0.74139372,1.73671795771e-314
train,right,diff,PPMI->compose,selectself,cosine,0.050676768,0.028805782,0.492471385,7.76E-111
